example_idx,sentence,true_label,confidence,variability,region
61721,funny film . ,1,0.999561357498169,0.00038280161676309323,Easy
61722,just die already ,0,0.9958793163299561,0.005340856029982919,Ambiguous
61723,superficial midlife crisis ,0,0.9926021695137024,0.007110874290324875,Ambiguous
61724,as delightful ,1,0.9995247602462769,0.0004185321481507771,Easy
61725,achieves the feel of a fanciful motion picture ,1,0.9990932941436768,0.0011868006013970808,Easy
61726,that it 's inauthentic at its core and that its story just is n't worth telling ,0,0.9984070062637329,0.0019763862293719313,Easy
61727,watchable stuff . ,1,0.9953145980834961,0.006466170561909944,Ambiguous
61728,"looks great , has solid acting and a neat premise . ",1,0.9995396494865417,0.0003895151388927219,Easy
61729,as gripping ,1,0.9993822336196899,0.0004181249943755373,Easy
61730,the movie 's success ,1,0.9994564652442932,0.0005517069195246048,Easy
61731,monsoon wedding ,1,0.9745949387550354,0.037029192371524515,Ambiguous
61732,", davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air ",1,0.9995840430259705,0.0003540010721277169,Easy
61733,girl entry ,1,0.9513059616088867,0.060831543575113514,Ambiguous
61734,cliche-ridden ,0,0.9967359900474548,0.0044173710465367595,Ambiguous
61735,fathom ,0,0.23218539878726005,0.1659823076538215,Hard
61736,"kids five and up will be delighted with the fast , funny , and even touching story . ",1,0.9995360851287842,0.00041542292509438514,Easy
61737,a mediocre movie trying to get out ,0,0.9976225137710572,0.0034594081879627285,Easy
61738,"that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton ",0,0.02298890659585595,0.015811295722108293,Hard
61739,as if it were an obligation ,0,0.9588425874710083,0.04378350462279744,Ambiguous
61740,"creates a drama with such a well-defined sense of place and age -- as in , 15 years old -- ",1,0.9988552689552307,0.001438460433701689,Easy
61741,we never really get inside of them . ,0,0.9968298077583313,0.0033733646431720137,Easy
61742,smarter offerings ,1,0.9680002927780151,0.05983155839400502,Ambiguous
61743,is enough originality in ` life ' to distance it from the pack of paint-by-number romantic comedies that so often end up on cinema screens ,1,0.9974700689315796,0.002760107219825961,Easy
61744,succeeded only in making me groggy . ,1,0.4694684658199549,0.3121765421502255,Ambiguous
61745,"you 'll forget about it by monday , though , and if they 're old enough to have developed some taste , so will your kids . ",0,0.9895432591438293,0.010099266845059261,Ambiguous
61746,"under-inspired , overblown enterprise that gives hollywood sequels a bad name ",0,0.9977672338485718,0.003026642458965921,Easy
61747,"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight ",0,0.9980613827705384,0.0025114023013535565,Easy
61748,with great sympathy and intelligence ,1,0.9993676543235779,0.0003695720369199833,Easy
61749,in such a gloriously goofy way ,1,0.9985769033432007,0.0022934616100216848,Easy
61750,are really surprising ,1,0.9977840185165405,0.002865233353123105,Easy
61751,an addictive guilty pleasure ,1,0.9995111465454102,0.00042436442398627224,Easy
61752,upper teens may get cynical . ,0,0.9539132833480835,0.010450986704429947,Ambiguous
61753,is never especially clever and often is rather pretentious . ,0,0.9981394052505493,0.00245067224834731,Easy
61754,"deserves , at the very least , a big box of consolation candy ",0,0.993503749370575,0.010939216793340565,Ambiguous
61755,to the climactic burst of violence ,1,0.4507575273513794,0.20288453686265878,Ambiguous
61756,a good film that must have baffled the folks in the marketing department ,1,0.9975782036781311,0.002019482512123567,Easy
61757,pretentious types who want to appear avant-garde ,0,0.9934927701950074,0.006838460360195685,Ambiguous
61758,little narrative momentum ,0,0.9970787048339844,0.0031577731949188107,Easy
61759,cold porridge with only the odd enjoyably chewy lump ,0,0.9882942080497742,0.013483009194835777,Ambiguous
61760,"the film fearlessly gets under the skin of the people involved ... this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture . ",1,0.999521541595459,0.00040619611186646347,Easy
61761,not only does the thoroughly formulaic film represent totally exemplify middle-of-the-road mainstream ,0,0.9945799350738526,0.008022807031937569,Ambiguous
61762,into one good one ,1,0.9993574619293213,0.0007444873388226511,Easy
61763,sometimes funny ,1,0.9992530465126037,0.0005324203735468231,Easy
61764,of relentlessly nasty situations ,0,0.9971152424812317,0.0033239641436287872,Easy
61765,real characters ,1,0.9976017117500305,0.003772365527140789,Ambiguous
61766,deserves a look ,1,0.9984682559967041,0.0015415630069616534,Easy
61767,an extraordinary ,1,0.9994944930076599,0.0004664573801473486,Easy
61768,"that keep this nicely wound clock not just ticking , but humming ",1,0.999043607711792,0.0009012826607263107,Easy
61769,it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens ,0,0.9973240494728088,0.0035796061781310294,Easy
61770,drag audience enthusiasm ,0,0.9970826745033264,0.004017015158644746,Ambiguous
61771,obscenely ,0,0.9874903678894043,0.006523840693538946,Ambiguous
61772,a terrible story ,0,0.9980199813842774,0.002771888647562282,Easy
61773,a dime in the tries-so-hard-to-be-cool `` clockstoppers ,0,0.9814863681793213,0.01822015821143061,Ambiguous
61774,rotoscope animation for no apparent reason except ,0,0.9956344604492188,0.006319135247113542,Ambiguous
61775,"airless , prepackaged julia roberts wannabe ",0,0.9957181572914123,0.006260358316586825,Ambiguous
61776,", the worst of tragedies can be fertile sources of humor ",1,0.9789788603782654,0.032496162349134945,Ambiguous
61777,deals with hot-button issues in a comedic context ,1,0.9970090985298157,0.004364259146785216,Ambiguous
61778,be profane ,0,0.9926506280899048,0.008997297910683726,Ambiguous
61779,achieves the near-impossible ,1,0.9918612480163574,0.014092421714712661,Ambiguous
61780,"some good , organic character work , lots of obvious political insights ",1,0.9995334386825562,0.0004278579679358436,Easy
61781,"a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour . ",0,0.9953989267349244,0.006698298159260265,Ambiguous
61782,has not a trace of humanity or empathy ,0,0.9975825309753418,0.0026143107531028643,Easy
61783,"stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why ",1,0.9624422550201416,0.07206933427677638,Ambiguous
61784,more balanced or fair portrayal ,1,0.9885950088500977,0.020524936268420155,Ambiguous
61785,"from its ripe recipe , inspiring ingredients , ",1,0.9994743824005127,0.0005572045343035329,Easy
61786,"it was n't the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second , did i miss something ? '' ",0,0.9977331757545471,0.003314863715453823,Easy
61787,far less enjoyable ,0,0.9974100112915039,0.003671935268533335,Ambiguous
61788,"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people . ",1,0.9995609402656556,0.00034461924718367007,Easy
61789,imax sound system ,1,0.9750128626823426,0.039114760211449315,Ambiguous
61790,any flaws that come later ,0,0.978496503829956,0.00637908917158968,Ambiguous
61791,this date-night diversion ,0,0.9484086155891418,0.05740933730736636,Ambiguous
61792,"- style cross-country adventure ... it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack . ",1,0.9901045083999633,0.015257340696278463,Ambiguous
61793,"touching , raucously amusing , uncomfortable ",1,0.9988995790481567,0.0006397968778310471,Easy
61794,is one reason it 's so lackluster . ,0,0.9982656121253968,0.002296810523168605,Easy
61795,can not be revived . ,0,0.996650493144989,0.004869807016814815,Ambiguous
61796,artificial suspense ,0,0.9749225616455078,0.029011729084356088,Ambiguous
61797,"is the score , as in the songs translate well to film ",1,0.9992753982543945,0.0008584013987862653,Easy
61798,"a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's ",0,0.9975228786468506,0.00365566489914734,Ambiguous
61799,are what makes it worth the trip to the theater ,1,0.9986214280128479,0.0017494210015657093,Easy
61800,nothing about crime ,0,0.9938730955123901,0.003544683242053155,Easy
61801,it can comfortably hold ,1,0.9990971446037292,0.0010931385509323152,Easy
61802,is strictly routine . ,0,0.9795758962631226,0.024893697251538498,Ambiguous
61803,"has a tired , talky feel ",0,0.9977913618087768,0.0030037760232835904,Easy
61804,futility ,0,0.7681753039360046,0.24919751858583195,Ambiguous
61805,affected and boring ,0,0.9980553388595581,0.0026208152523195106,Easy
61806,a hollywood film ,1,0.9897936344146728,0.01670868635662214,Ambiguous
61807,relegated to a dark video store corner ,0,0.9933544158935547,0.011118628247155472,Ambiguous
61808,piercingly affecting ,1,0.9993944287300109,0.0005792933745861783,Easy
61809,"of the rich and sudden wisdom , the film ",1,0.9993888974189759,0.0005704919230498515,Easy
61810,"the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake . ",1,0.9994187831878663,0.0006059353723774671,Easy
61811,hits and generally sustains a higher plateau with bullock 's memorable first interrogation of gosling . ,1,0.9933430910110473,0.011996777196283642,Ambiguous
61812,is so often less than the sum of its parts in today 's hollywood ,0,0.9957665085792542,0.005362806619031402,Ambiguous
61813,"an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting ",1,0.9994444012641907,0.0004917516642984951,Easy
61814,refuses ,0,0.994454312324524,0.006398020050643721,Ambiguous
61815,"eccentric , accident-prone characters ",0,0.9862396359443665,0.011122923799053006,Ambiguous
61816,about one of cinema 's directorial giants ,1,0.9988131880760193,0.0011503857339712179,Easy
61817,told with an appropriate minimum of means . ,1,0.9233045816421509,0.1525504438484511,Ambiguous
61818,"such a straightforward , emotionally honest manner that by the end ",1,0.9976647615432739,0.0036965524166050366,Ambiguous
61819,debut effort by `` project greenlight '' winner is sappy and amateurish . ,0,0.9970812559127807,0.00424385618670919,Ambiguous
61820,warm . ,1,0.9991612792015075,0.0010936977057824518,Easy
61821,can still be smarter than any 50 other filmmakers still at work ,1,0.9839078783988953,0.018426344072502956,Ambiguous
61822,one ca n't deny its seriousness and quality . ,1,0.9986481070518494,0.0018784932677646004,Easy
61823,"more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo ",0,0.9971238493919372,0.004149314642129451,Ambiguous
61824,of new york locales and sharp writing ,1,0.9993622064590454,0.0006241767216506909,Easy
61825,"steeped in mystery and a ravishing , baroque beauty ",1,0.9995291590690613,0.000423759300796458,Easy
61826,"set in a remote african empire before cell phones , guns , and the internal combustion engine ",1,0.9463178992271424,0.07637109562439547,Ambiguous
61827,the good fight ,1,0.9990786790847779,0.0010726775623200121,Easy
61828,fare with real thematic heft . ,1,0.9992159008979797,0.001036363395672684,Easy
61829,the audience award ,1,0.9895567417144775,0.01768678651075834,Ambiguous
61830,"is an exercise in chilling style , and twohy films the sub , inside and out , ",1,0.998283302783966,0.001989837595945938,Easy
61831,grim future ,0,0.9798445105552673,0.02607065732879235,Ambiguous
61832,"an mtv , sugar hysteria , and ",0,0.9752870917320251,0.01096431737809964,Ambiguous
61833,", remarkably unpretentious ",1,0.9802761197090148,0.029067671508530613,Ambiguous
61834,it 's too long and unfocused . ,0,0.9983863234519958,0.0020637145682724073,Easy
61835,most virtuous ,1,0.9989160418510437,0.0015443421814621179,Easy
61836,for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem ,1,0.9848928928375245,0.029201143349088403,Ambiguous
61837,clare peploe 's airless movie adaptation ,0,0.9902942180633545,0.0076292250633976,Ambiguous
61838,drop everything and run to ichi ,1,0.9418534755706787,0.11135280307280881,Ambiguous
61839,"quiet , adult and just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart and mind that is n't afraid to admit it ",1,0.9994205474853516,0.0005355815408434424,Easy
61840,can be gleaned from this three-hour endurance test built around an hour 's worth of actual material ,0,0.9914134860038757,0.007887567273647813,Ambiguous
61841,"ultimately , sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness . ",0,0.9977013826370239,0.003103546653807242,Easy
61842,"to a new scene , which also appears to be the end ",0,0.9927871108055115,0.010891621433040979,Ambiguous
61843,contrived and secondhand ,0,0.996239447593689,0.005606214742111507,Ambiguous
61844,a pleasant piece of escapist entertainment . ,1,0.9995765328407288,0.00035936864458590044,Easy
61845,stages his gags ,0,0.8965875148773194,0.12039404567171047,Ambiguous
61846,"viscerally exciting , and dramatically moving , it 's the very definition of epic adventure . ",1,0.9995829701423645,0.00035917747388673906,Easy
61847,"this rich , bittersweet israeli documentary , about the life of song-and-dance-man pasach ` ke burstein and his family ",1,0.9994715452194214,0.00045831466615855364,Easy
61848,'m guessing the director is a magician . ,1,0.9059446215629577,0.16606445097128655,Ambiguous
61849,combined with a tinge of understanding for her actions ,1,0.9915066480636596,0.014060272314392757,Ambiguous
61850,"imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb ",1,0.9982133746147156,0.0026478547441910975,Easy
61851,ultimately vapid ,0,0.9972757697105408,0.00414329966818182,Ambiguous
61852,"for every articulate player , such as skateboarder tony hawk or bmx rider mat hoffman , are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence . ",0,0.995333981513977,0.004780510051306769,Ambiguous
61853,old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion ,1,0.9992583632469177,0.0006426331033123413,Easy
61854,must have read ` seeking anyone with acting ambition but no sense of pride or shame . ,0,0.9945195555686951,0.004951443083881086,Ambiguous
61855,to sibling reconciliation with flashes of warmth and gentle humor ,1,0.999533224105835,0.00042403784789531076,Easy
61856,balance all the formulaic equations in the long-winded heist comedy ,0,0.9957619667053222,0.005229309222531613,Ambiguous
61857,it should be poignant ,1,0.9841599225997925,0.01978527766566309,Ambiguous
61858,it makes even jason x ... look positively shakesperean by comparison ,0,0.97492915391922,0.02464962874139411,Ambiguous
61859,"infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart . ",1,0.9994370460510253,0.0005164892932694446,Easy
61860,crossroads comes up shorter than britney 's cutoffs . ,0,0.9896366834640503,0.015809645699788138,Ambiguous
61861,an endless trailer ,0,0.9909491181373596,0.007105636509882243,Ambiguous
61862,the dreadfulness ,0,0.996613597869873,0.004812889369181381,Ambiguous
61863,modestly ,1,0.9820698142051697,0.034623722405227673,Ambiguous
61864,"turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema ",0,0.9983697295188904,0.0021200387631970024,Easy
61865,"it 's a long way from orwell 's dark , intelligent warning cry ( 1984 ) to the empty stud knockabout of equilibrium , ",0,0.9958425521850586,0.005198704301625432,Ambiguous
61866,"the growing , moldering pile ",0,0.9970320343971253,0.004566949984659613,Ambiguous
61867,"the title , many can aspire but none can equal ",0,0.7831744402647018,0.2717384348647535,Ambiguous
61868,the dullest science fiction ,0,0.9979323863983154,0.0029317142889924487,Easy
61869,salvage this filmmaker 's flailing reputation ,0,0.9920013070106506,0.009809161558714098,Ambiguous
61870,", from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner ",1,0.9653630256652832,0.05995504339998461,Ambiguous
61871,re-imagining of beauty and ,1,0.9928798317909241,0.011978450706983225,Ambiguous
61872,"the film succeeds as an emotionally accessible , almost mystical work ",1,0.9995489001274109,0.0003959044429560251,Easy
61873,lousy tarantino imitations ,0,0.9972204566001892,0.0042486177662471175,Ambiguous
61874,that rare combination ,1,0.9971445202827454,0.0036638161728326825,Ambiguous
61875,", and intelligence ",1,0.9947055339813232,0.008446295960194456,Ambiguous
61876,it 's not as awful as some of the recent hollywood trip tripe ... but it 's far from a groundbreaking endeavor . ,0,0.9917728900909424,0.007599814044201692,Ambiguous
61877,in the solemnity with which it tries to pump life into overworked elements from eastwood 's dirty harry period ,0,0.996735692024231,0.004446680191657924,Ambiguous
61878,a well-put-together piece of urban satire . ,1,0.9995158433914184,0.0004471751047050083,Easy
61879,highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it . ,1,0.9994166493415833,0.0004694317470494249,Easy
61880,keep you wide awake and ... very tense ,1,0.9990930199623108,0.0008774810676865825,Easy
61881,"has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else . ",0,0.9972543835639953,0.0038409251278778834,Ambiguous
61882,sugar-coated rocky ,0,0.9643976569175721,0.06541115444303539,Ambiguous
61883,the only thing avary seems to care about are mean giggles and pulchritude . ,0,0.9964089870452881,0.003824999971681695,Ambiguous
61884,for laughs ,1,0.9968687295913696,0.004826821918456247,Ambiguous
61885,see this unique and entertaining twist on the classic whale 's tale ,1,0.9995648622512817,0.000377511459045829,Easy
61886,in freshening the play ,1,0.986810302734375,0.02423004930884071,Ambiguous
61887,to alienate the mainstream audience while ringing cliched to hardened indie-heads ,0,0.9962750315666199,0.0050171931593016045,Ambiguous
61888,it 's great cinematic polemic ,1,0.999435031414032,0.000595598749586771,Easy
61889,an often intense character study ,1,0.999065387248993,0.0011926508809974542,Easy
61890,more contemptuous of the single female population ,0,0.9950222134590149,0.004993378514014049,Ambiguous
61891,a very capable nailbiter . ,1,0.999428653717041,0.0005558224146764978,Easy
61892,of warmth ,1,0.9992793917655944,0.0008292020088513151,Easy
61893,"like a veteran head cutter , barbershop is tuned in to its community . ",1,0.993103301525116,0.00934766677896835,Ambiguous
61894,dozens of bad guys ,0,0.9925631523132324,0.005203272198563904,Ambiguous
61895,the upbeat ending feels like a copout ,0,0.996997332572937,0.0040673786529868096,Ambiguous
61896,can tell almost immediately that welcome to collinwood is n't going to jell ,0,0.9979840755462647,0.0027066038110324774,Easy
61897,"is that the screen is most alive when it seems most likely that broomfield 's interviewees , or even himself , will not be for much longer ",1,0.8509067118167877,0.26972783642284665,Ambiguous
61898,handled well ,1,0.9993712902069092,0.0006245258120053279,Easy
61899,sick society ,0,0.9964956045150757,0.004725741643248882,Ambiguous
61900,the script is too mainstream and the psychology too textbook to intrigue ,0,0.9980293869972229,0.002579802826814529,Easy
61901,histrionic ,0,0.8341600656509399,0.2799825797916904,Ambiguous
61902,overworked ,0,0.9969366550445556,0.0040893508864318605,Ambiguous
61903,of typical late-twenty-somethings natter on about nothing ,0,0.996149230003357,0.00477120904682087,Ambiguous
61904,lurks just below the proceedings and adds an almost constant mindset of suspense ,1,0.9824162125587463,0.02891296133836418,Ambiguous
61905,'s a great american adventure and a wonderful film to bring to imax ,1,0.9995819687843323,0.0003551586972738717,Easy
61906,blockbuster ,1,0.9667304635047913,0.049875546073766916,Ambiguous
61907,"most haunting about `` fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen . ",1,0.9853188037872315,0.01805878172579333,Ambiguous
61908,the brutality ,0,0.9932902574539184,0.008216042530804893,Ambiguous
61909,'s pauly shore awful . ,0,0.9978809714317322,0.003036925433374802,Easy
61910,those films that started with a great premise and then just fell apart ,0,0.996828031539917,0.00460331383073729,Ambiguous
61911,'s a testament to de niro and director michael caton-jones ,1,0.9982540369033813,0.002636424591686807,Easy
61912,"that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography ",0,0.99836585521698,0.002111993083739237,Easy
61913,a painful lie ,0,0.9975512742996215,0.003555184721130082,Easy
61914,just right ,1,0.9991424679756165,0.0009434871912472979,Easy
61915,"coming , as before , from the incongruous but chemically perfect teaming of crystal and de niro ",1,0.9952162981033326,0.007766081733315876,Ambiguous
61916,it is effective ,1,0.9995568871498108,0.00039289458454031033,Easy
61917,are still unconcerned about what they ingest ,1,0.01712306998670101,0.008050371628429899,Hard
61918,in grand passion ,1,0.9983206391334534,0.0023425421079439294,Easy
61919,"as averse as i usually am to feel-good , follow-your-dream hollywood fantasies , this one got to me . ",1,0.9955862879753112,0.004108344412497912,Ambiguous
61920,a sure hand ,1,0.9991786360740662,0.001042611843739753,Easy
61921,that is presented with great sympathy and intelligence ,1,0.9994901776313782,0.00046963819859119067,Easy
61922,"brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade ",1,0.9995306968688965,0.0004399902426415187,Easy
61923,purdy ,1,0.9171903491020202,0.10878701550187235,Ambiguous
61924,captivating and intimate study ,1,0.9995586752891541,0.000372429537648031,Easy
61925,going to make his debut as a film director ,1,0.9982892751693726,0.002512897581194251,Easy
61926,with enough action ,1,0.9932086586952209,0.012155158461593013,Ambiguous
61927,charming and evoking little ditty ,1,0.9995333194732666,0.0004131494232356375,Easy
61928,"does n't think much of its characters , its protagonist , or of us ",0,0.9966969847679138,0.0029988800027279518,Easy
61929,'s kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers ,1,0.9989619374275207,0.0014603088784621572,Easy
61930,anachronistic quick edits and ,1,0.7768981263041497,0.34356543868297373,Ambiguous
61931,laughs that may make you hate yourself for giving in ,1,0.8043335616588593,0.36539393706341855,Ambiguous
61932,complicated enough to let you bask in your own cleverness as you figure it out ,1,0.9955368399620056,0.008000565866337876,Ambiguous
61933,these guys seem great to knock back a beer with but they 're simply not funny performers . ,0,0.9980197191238404,0.0026888168259138717,Easy
61934,"the film never recovers from the clumsy cliché of the ugly american abroad , and ",0,0.998111367225647,0.002530086066024944,Easy
61935,makes it attractive throughout ,1,0.9995576024055481,0.00039650197908784303,Easy
61936,like a promising work-in-progress ,1,0.9948955059051514,0.009264208598105807,Ambiguous
61937,most breezy movie steven spielberg ,1,0.9986606240272522,0.0020707621772067834,Easy
61938,intellectual lector in contemplation of the auteur 's professional injuries ,1,0.8485386371612549,0.2541087599340933,Ambiguous
61939,"rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks ",1,0.9714620351791382,0.04639724717295447,Ambiguous
61940,is never lethargic ,1,0.9914413094520569,0.01161401648757193,Ambiguous
61941,( lin chung 's ) voice is rather unexceptional ,0,0.9957056403160095,0.0057907124683846374,Ambiguous
61942,none can equal ,1,0.9479801058769226,0.07654504134545331,Ambiguous
61943,confuses its message ,0,0.9967401146888732,0.005044515035726268,Ambiguous
61944,predictably efficient piece ,1,0.9834279537200927,0.030065412614264143,Ambiguous
61945,equally impressive ,1,0.9994092345237732,0.0006435566273095086,Easy
61946,assurance ,1,0.9504418849945069,0.08411217284221244,Ambiguous
61947,expected there to be a collection taken for the comedian at the end of the show ,0,0.982867980003357,0.016491326731959095,Ambiguous
61948,wedgie ,0,0.7553846418857575,0.2376467898555866,Ambiguous
61949,most humane and important holocaust movies ever made . ,1,0.9993375539779663,0.0007037226478444371,Easy
61950,an incredibly narrow in-joke ,0,0.9951496005058289,0.005635147018514994,Ambiguous
61951,enjoy yourselves ,1,0.9991379976272583,0.001081821820621428,Easy
61952,"with nervous energy , moral ambiguity and great uncertainties ",1,0.9783693790435791,0.041918772972974645,Ambiguous
61953,to work in the same vein as the brilliance of animal house ,1,0.9991305351257325,0.0010117229810325346,Easy
61954,"it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ",1,0.9939046740531922,0.006140556480023001,Ambiguous
61955,than its exploitive array of obligatory cheap ,0,0.9959900736808777,0.00547142115622941,Ambiguous
61956,", lushly photographed and beautifully recorded . ",1,0.9995839238166809,0.00033267405956114197,Easy
61957,the awe in which it holds itself ,1,0.9977638721466064,0.002695518211398633,Easy
61958,"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved . ",0,0.9978041291236878,0.0030542468463658633,Easy
61959,"first-class , natural acting and a look at `` the real americans '' ",1,0.9995222449302673,0.000438658040944806,Easy
61960,"a journey spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , ",1,0.9993293166160584,0.000592709145570632,Easy
61961,this much imagination ,1,0.9989448428153992,0.0014011570826038434,Easy
61962,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness ,1,0.9995607256889343,0.0003817022784507186,Easy
61963,of the acting breed ,1,0.9372460126876831,0.07080721494388553,Ambiguous
61964,does n't quite get there ,0,0.9974355816841125,0.0034458676728026235,Easy
61965,"'m convinced i could keep a family of five blind , crippled , amish people alive in this situation better than these british soldiers do at keeping themselves kicking . ",0,0.9913643598556519,0.012238110694909425,Ambiguous
61966,helmer ,1,0.9975932717323304,0.002790480840102129,Easy
61967,infectious enthusiasm ,1,0.9976345658302307,0.004138892210663508,Ambiguous
61968,terminally bland ,0,0.9980138301849365,0.0027992724952477627,Easy
61969,'s about issues most adults have to face in marriage ,0,0.8233379423618317,0.19028284419079894,Ambiguous
61970,than much of what 's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand ,0,0.992973792552948,0.004989246325427085,Ambiguous
61971,"dramatic , funny and poignant ",1,0.9995682120323182,0.0003786876310035697,Easy
61972,divine monument ,1,0.9939193606376648,0.007951506105824468,Ambiguous
61973,this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar . ,0,0.9969242334365844,0.004511661585302646,Ambiguous
61974,as a durable part of the movie landscape ,1,0.9993010044097901,0.000771201678202371,Easy
61975,peppered with false starts and ,0,0.9968066215515137,0.004749306428377279,Ambiguous
61976,by talented writer/director anderson ,1,0.9989984035491943,0.0012086639679183236,Easy
61977,accomplished ,1,0.9984669804573059,0.0024382038638258285,Easy
61978,knockaround ,1,0.9461219549179077,0.06771405044133566,Ambiguous
61979,"the movie 's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story . ",0,0.9960439920425415,0.0058333243533994095,Ambiguous
61980,rely on an ambiguous presentation ,0,0.9924446940422058,0.009225798546471516,Ambiguous
61981,'s a lot richer than the ones hollywood action screenwriters usually come up with on their own ,1,0.9989108204841614,0.0010610173488578567,Easy
61982,though a morbid one ,0,0.9849114060401917,0.012231095720320873,Ambiguous
61983,nothing delivered by the former mr. drew barrymore ,0,0.9962574601173401,0.005573361763741958,Ambiguous
61984,he has a great cast and a great idea . ,1,0.9995045304298401,0.00045469387636165126,Easy
61985,"all the pieces fall together without much surprise , but little moments give it a boost . ",1,0.997458815574646,0.0030614259253817742,Easy
61986,laughter and self-exploitation merge into jolly soft-porn 'em powerment ,1,0.990846061706543,0.0122880935461127,Ambiguous
61987,life affirming and heartbreaking ,1,0.9969900369644165,0.0004829554541178827,Easy
61988,burn the negative and the script ,0,0.9969908237457276,0.004686597693048096,Ambiguous
61989,"to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness ",1,0.9844787359237671,0.014547229304521023,Ambiguous
61990,"flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags . ",1,0.9995542645454407,0.00038420110122283364,Easy
61991,so slick and ,1,0.9994505643844604,0.0005409699447222399,Easy
61992,is remembering ,1,0.9980696439743042,0.0025377454789186366,Easy
61993,"stupid , infantile , redundant , sloppy , over-the-top , and amateurish . ",0,0.9982532739639283,0.002284430590659213,Easy
61994,"suspense , intriguing characters ",1,0.9995029211044312,0.00044329164649186987,Easy
61995,thought was going to be really awful ,0,0.9977578759193421,0.0032641373549679087,Easy
61996,bouncy ,1,0.8802497982978821,0.14824284330648435,Ambiguous
61997,"wrapped up in the characters , how they make their choices , and why ",1,0.9936479210853577,0.011018333269216307,Ambiguous
61998,the plan to make enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' has flopped as surely as a soufflé gone wrong . ,0,0.9973186016082763,0.003828566848214572,Ambiguous
61999,"although it tries to be much more , it 's really just another major league . ",0,0.9928865671157837,0.007856135981105891,Ambiguous
62000,"a social injustice , at least ",0,0.9940425276756286,0.007282471317161974,Ambiguous
62001,"if you love reading and/or poetry , then by all means check it out . ",1,0.9990786790847779,0.0010516137456263034,Easy
62002,"if the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material . ",1,0.9946250200271607,0.0070995787719104345,Ambiguous
62003,"there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending , but ",1,0.8753130495548248,0.21193605993141143,Ambiguous
62004,taken quite a nosedive from alfred hitchcock 's imaginative flight to shyamalan 's self-important summer fluff ,0,0.9949751615524292,0.00826279703716523,Ambiguous
